date,sku,product_name,channel,price,volume,cost,promo_flag
2025-12-01,AE-008,Calming Treats 30ct,Petco,21.1,510,6.85,0
2025-12-08,AE-008,Calming Treats 30ct,Petco,20.92,475,6.85,0
2025-12-15,AE-008,Calming Treats 30ct,Petco,21.07,472,6.85,0
2025-12-22,AE-008,Calming Treats 30ct,Petco,20.96,470,6.85,0
2025-12-29,AE-008,Calming Treats 30ct,Petco,12.59,687,6.85,1
2026-01-05,AE-008,Calming Treats 30ct,Petco,20.94,317,6.85,0
2026-01-12,AE-008,Calming Treats 30ct,Petco,18.89,360,6.85,1
2026-01-19,AE-008,Calming Treats 30ct,Petco,20.82,265,6.85,0
2026-01-26,AE-008,Calming Treats 30ct,Petco,21.12,250,6.85,0
2026-02-02,AE-008,Calming Treats 30ct,Petco,21.07,300,6.85,0
2026-02-09,AE-008,Calming Treats 30ct,Petco,20.95,325,6.85,0
2026-02-16,AE-008,Calming Treats 30ct,Petco,21.04,306,6.85,0
2026-02-23,AE-008,Calming Treats 30ct,Petco,21.18,294,6.85,0
2026-03-02,AE-008,Calming Treats 30ct,Petco,21.11,342,6.85,0
2026-03-09,AE-008,Calming Treats 30ct,Petco,20.83,349,6.85,0
2026-03-16,AE-008,Calming Treats 30ct,Petco,20.82,317,6.85,0
2026-03-23,AE-008,Calming Treats 30ct,Petco,20.87,383,6.85,0
2026-03-30,AE-008,Calming Treats 30ct,Petco,21.06,342,6.85,0
2026-04-06,AE-008,Calming Treats 30ct,Petco,21.07,363,6.85,0
2026-04-13,AE-008,Calming Treats 30ct,Petco,20.98,366,6.85,0
2026-04-20,AE-008,Calming Treats 30ct,Petco,14.69,512,6.85,1
2026-04-27,AE-008,Calming Treats 30ct,Petco,20.87,349,6.85,0
2026-05-04,AE-008,Calming Treats 30ct,Petco,20.97,387,6.85,0
2026-05-11,AE-008,Calming Treats 30ct,Petco,18.89,396,6.85,1
2026-05-18,AE-008,Calming Treats 30ct,Petco,20.98,341,6.85,0
2025-05-26,AE-008,Calming Treats 30ct,PetSmart,17.84,335,6.85,1
2025-06-02,AE-008,Calming Treats 30ct,PetSmart,20.86,256,6.85,0
2025-06-09,AE-008,Calming Treats 30ct,PetSmart,20.92,290,6.85,0
2025-06-16,AE-008,Calming Treats 30ct,PetSmart,14.69,353,6.85,1
2025-06-23,AE-008,Calming Treats 30ct,PetSmart,20.86,294,6.85,0
2025-06-30,AE-008,Calming Treats 30ct,PetSmart,20.8,283,6.85,0
2025-07-07,AE-008,Calming Treats 30ct,PetSmart,20.87,277,6.85,0
2025-07-14,AE-008,Calming Treats 30ct,PetSmart,20.97,278,6.85,0
2025-07-21,AE-008,Calming Treats 30ct,PetSmart,20.93,285,6.85,0
2025-07-28,AE-008,Calming Treats 30ct,PetSmart,15.74,388,6.85,1
2025-08-04,AE-008,Calming Treats 30ct,PetSmart,17.84,350,6.85,1
2025-08-11,AE-008,Calming Treats 30ct,PetSmart,21.1,303,6.85,0
2025-08-18,AE-008,Calming Treats 30ct,PetSmart,20.9,312,6.85,0
2025-08-25,AE-008,Calming Treats 30ct,PetSmart,21.16,321,6.85,0
2025-09-01,AE-008,Calming Treats 30ct,PetSmart,21.01,307,6.85,0
2025-09-08,AE-008,Calming Treats 30ct,PetSmart,21.14,328,6.85,0
2025-09-15,AE-008,Calming Treats 30ct,PetSmart,20.98,301,6.85,0
2025-09-22,AE-008,Calming Treats 30ct,PetSmart,21.15,304,6.85,0
2025-09-29,AE-008,Calming Treats 30ct,PetSmart,20.96,316,6.85,0
2025-10-06,AE-008,Calming Treats 30ct,PetSmart,21.16,359,6.85,0
2025-10-13,AE-008,Calming Treats 30ct,PetSmart,20.96,380,6.85,0
2025-10-20,AE-008,Calming Treats 30ct,PetSmart,20.99,328,6.85,0
2025-10-27,AE-008,Calming Treats 30ct,PetSmart,20.95,322,6.85,0
2025-11-03,AE-008,Calming Treats 30ct,PetSmart,16.79,439,6.85,1
2025-11-10,AE-008,Calming Treats 30ct,PetSmart,21.01,469,6.85,0
2025-11-17,AE-008,Calming Treats 30ct,PetSmart,20.84,423,6.85,0
2025-11-24,AE-008,Calming Treats 30ct,PetSmart,21.05,448,6.85,0
2025-12-01,AE-008,Calming Treats 30ct,PetSmart,21.08,436,6.85,0
2025-12-08,AE-008,Calming Treats 30ct,PetSmart,21.09,452,6.85,0
2025-12-15,AE-008,Calming Treats 30ct,PetSmart,21.15,421,6.85,0
2025-12-22,AE-008,Calming Treats 30ct,PetSmart,21.11,391,6.85,0
2025-12-29,AE-008,Calming Treats 30ct,PetSmart,21.14,444,6.85,0
2026-01-05,AE-008,Calming Treats 30ct,PetSmart,14.69,348,6.85,1
2026-01-12,AE-008,Calming Treats 30ct,PetSmart,20.89,270,6.85,0
2026-01-19,AE-008,Calming Treats 30ct,PetSmart,21.01,275,6.85,0
2026-01-26,AE-008,Calming Treats 30ct,PetSmart,17.84,261,6.85,1
2026-02-02,AE-008,Calming Treats 30ct,PetSmart,20.8,297,6.85,0
2026-02-09,AE-008,Calming Treats 30ct,PetSmart,20.83,256,6.85,0
2026-02-16,AE-008,Calming Treats 30ct,PetSmart,21.04,256,6.85,0
2026-02-23,AE-008,Calming Treats 30ct,PetSmart,20.81,278,6.85,0
2026-03-02,AE-008,Calming Treats 30ct,PetSmart,20.87,333,6.85,0
2026-03-09,AE-008,Calming Treats 30ct,PetSmart,16.79,373,6.85,1
2026-03-16,AE-008,Calming Treats 30ct,PetSmart,21.1,340,6.85,0
2026-03-23,AE-008,Calming Treats 30ct,PetSmart,21.1,285,6.85,0
2026-03-30,AE-008,Calming Treats 30ct,PetSmart,21.16,286,6.85,0
2026-04-06,AE-008,Calming Treats 30ct,PetSmart,17.84,358,6.85,1
2026-04-13,AE-008,Calming Treats 30ct,PetSmart,20.98,303,6.85,0
2026-04-20,AE-008,Calming Treats 30ct,PetSmart,21.06,313,6.85,0
2026-04-27,AE-008,Calming Treats 30ct,PetSmart,20.9,284,6.85,0
2026-05-04,AE-008,Calming Treats 30ct,PetSmart,21.12,284,6.85,0
2026-05-11,AE-008,Calming Treats 30ct,PetSmart,20.81,341,6.85,0
2026-05-18,AE-008,Calming Treats 30ct,PetSmart,17.84,341,6.85,1
2025-05-26,AE-008,Calming Treats 30ct,Amazon,19.57,250,6.85,0
2025-06-02,AE-008,Calming Treats 30ct,Amazon,19.39,237,6.85,0
2025-06-09,AE-008,Calming Treats 30ct,Amazon,19.4,217,6.85,0
2025-06-16,AE-008,Calming Treats 30ct,Amazon,19.41,217,6.85,0
2025-06-23,AE-008,Calming Treats 30ct,Amazon,16.48,230,6.85,1
2025-06-30,AE-008,Calming Treats 30ct,Amazon,16.48,277,6.85,1
2025-07-07,AE-008,Calming Treats 30ct,Amazon,11.63,362,6.85,1
2025-07-14,AE-008,Calming Treats 30ct,Amazon,19.33,197,6.85,0
2025-07-21,AE-008,Calming Treats 30ct,Amazon,19.45,234,6.85,0
2025-07-28,AE-008,Calming Treats 30ct,Amazon,19.4,209,6.85,0
2025-08-04,AE-008,Calming Treats 30ct,Amazon,19.37,194,6.85,0
2025-08-11,AE-008,Calming Treats 30ct,Amazon,19.5,213,6.85,0
2025-08-18,AE-008,Calming Treats 30ct,Amazon,19.34,223,6.85,0
2025-08-25,AE-008,Calming Treats 30ct,Amazon,16.48,303,6.85,1
2025-09-01,AE-008,Calming Treats 30ct,Amazon,19.26,272,6.85,0
2025-09-08,AE-008,Calming Treats 30ct,Amazon,19.57,228,6.85,0
2025-09-15,AE-008,Calming Treats 30ct,Amazon,19.46,238,6.85,0
2025-09-22,AE-008,Calming Treats 30ct,Amazon,19.21,236,6.85,0
2025-09-29,AE-008,Calming Treats 30ct,Amazon,19.25,245,6.85,0
2025-10-06,AE-008,Calming Treats 30ct,Amazon,19.21,259,6.85,0
2025-10-13,AE-008,Calming Treats 30ct,Amazon,19.33,229,6.85,0
2025-10-20,AE-008,Calming Treats 30ct,Amazon,16.48,299,6.85,1
2025-10-27,AE-008,Calming Treats 30ct,Amazon,17.45,246,6.85,1
2025-11-03,AE-008,Calming Treats 30ct,Amazon,15.51,418,6.85,1
2025-11-10,AE-008,Calming Treats 30ct,Amazon,19.26,367,6.85,0
2025-11-17,AE-008,Calming Treats 30ct,Amazon,19.45,326,6.85,0
2025-11-24,AE-008,Calming Treats 30ct,Amazon,19.54,375,6.85,0
2025-12-01,AE-008,Calming Treats 30ct,Amazon,19.45,324,6.85,0
2025-12-08,AE-008,Calming Treats 30ct,Amazon,19.48,354,6.85,0
2025-12-15,AE-008,Calming Treats 30ct,Amazon,15.51,386,6.85,1
2025-12-22,AE-008,Calming Treats 30ct,Amazon,19.25,315,6.85,0
2025-12-29,AE-008,Calming Treats 30ct,Amazon,19.52,326,6.85,0
2026-01-05,AE-008,Calming Treats 30ct,Amazon,19.23,235,6.85,0
2026-01-12,AE-008,Calming Treats 30ct,Amazon,19.28,220,6.85,0
2026-01-19,AE-008,Calming Treats 30ct,Amazon,19.3,233,6.85,0
2026-01-26,AE-008,Calming Treats 30ct,Amazon,19.46,214,6.85,0
2026-02-02,AE-008,Calming Treats 30ct,Amazon,14.54,247,6.85,1
2026-02-09,AE-008,Calming Treats 30ct,Amazon,19.39,224,6.85,0
2026-02-16,AE-008,Calming Treats 30ct,Amazon,13.57,275,6.85,1
2026-02-23,AE-008,Calming Treats 30ct,Amazon,19.34,221,6.85,0
2026-03-02,AE-008,Calming Treats 30ct,Amazon,19.31,218,6.85,0
2026-03-09,AE-008,Calming Treats 30ct,Amazon,19.23,297,6.85,0
2026-03-16,AE-008,Calming Treats 30ct,Amazon,19.37,288,6.85,0
2026-03-23,AE-008,Calming Treats 30ct,Amazon,19.51,248,6.85,0
2026-03-30,AE-008,Calming Treats 30ct,Amazon,19.36,261,6.85,0
2026-04-06,AE-008,Calming Treats 30ct,Amazon,19.23,247,6.85,0
2026-04-13,AE-008,Calming Treats 30ct,Amazon,19.38,292,6.85,0
2026-04-20,AE-008,Calming Treats 30ct,Amazon,14.54,263,6.85,1
2026-04-27,AE-008,Calming Treats 30ct,Amazon,19.23,216,6.85,0
2026-05-04,AE-008,Calming Treats 30ct,Amazon,19.41,277,6.85,0
2026-05-11,AE-008,Calming Treats 30ct,Amazon,19.49,261,6.85,0
2026-05-18,AE-008,Calming Treats 30ct,Amazon,19.41,263,6.85,0
2025-05-26,AE-008,Calming Treats 30ct,Independent Pet,13.43,218,6.85,1
2025-06-02,AE-008,Calming Treats 30ct,Independent Pet,22.5,156,6.85,0
2025-06-09,AE-008,Calming Treats 30ct,Independent Pet,22.52,147,6.85,0
2025-06-16,AE-008,Calming Treats 30ct,Independent Pet,22.45,150,6.85,0
2025-06-23,AE-008,Calming Treats 30ct,Independent Pet,22.46,141,6.85,0
2025-06-30,AE-008,Calming Treats 30ct,Independent Pet,22.45,150,6.85,0
2025-07-07,AE-008,Calming Treats 30ct,Independent Pet,13.43,206,6.85,1
2025-07-14,AE-008,Calming Treats 30ct,Independent Pet,22.5,179,6.85,0
2025-07-21,AE-008,Calming Treats 30ct,Independent Pet,22.42,154,6.85,0
2025-07-28,AE-008,Calming Treats 30ct,Independent Pet,22.48,131,6.85,0
2025-08-04,AE-008,Calming Treats 30ct,Independent Pet,22.4,124,6.85,0
2025-08-11,AE-008,Calming Treats 30ct,Independent Pet,22.19,135,6.85,0
2025-08-18,AE-008,Calming Treats 30ct,Independent Pet,22.56,148,6.85,0
2025-08-25,AE-008,Calming Treats 30ct,Independent Pet,22.35,150,6.85,0
2025-09-01,AE-008,Calming Treats 30ct,Independent Pet,22.33,149,6.85,0
2025-09-08,AE-008,Calming Treats 30ct,Independent Pet,22.4,167,6.85,0
2025-09-15,AE-008,Calming Treats 30ct,Independent Pet,22.25,170,6.85,0
2025-09-22,AE-008,Calming Treats 30ct,Independent Pet,22.56,163,6.85,0
2025-09-29,AE-008,Calming Treats 30ct,Independent Pet,22.47,146,6.85,0
2025-10-06,AE-008,Calming Treats 30ct,Independent Pet,22.21,172,6.85,0
2025-10-13,AE-008,Calming Treats 30ct,Independent Pet,22.53,167,6.85,0
2025-10-20,AE-008,Calming Treats 30ct,Independent Pet,22.38,154,6.85,0
2025-10-27,AE-008,Calming Treats 30ct,Independent Pet,22.57,158,6.85,0
2025-11-03,AE-008,Calming Treats 30ct,Independent Pet,22.25,214,6.85,0
2025-11-10,AE-008,Calming Treats 30ct,Independent Pet,22.44,217,6.85,0
2025-11-17,AE-008,Calming Treats 30ct,Independent Pet,22.41,190,6.85,0
2025-11-24,AE-008,Calming Treats 30ct,Independent Pet,22.22,203,6.85,0
2025-12-01,AE-008,Calming Treats 30ct,Independent Pet,22.58,209,6.85,0
2025-12-08,AE-008,Calming Treats 30ct,Independent Pet,22.31,189,6.85,0
2025-12-15,AE-008,Calming Treats 30ct,Independent Pet,22.43,232,6.85,0
2025-12-22,AE-008,Calming Treats 30ct,Independent Pet,22.32,209,6.85,0
2025-12-29,AE-008,Calming Treats 30ct,Independent Pet,22.27,206,6.85,0
2026-01-05,AE-008,Calming Treats 30ct,Independent Pet,22.23,133,6.85,0
2026-01-12,AE-008,Calming Treats 30ct,Independent Pet,22.2,138,6.85,0
2026-01-19,AE-008,Calming Treats 30ct,Independent Pet,22.52,147,6.85,0
2026-01-26,AE-008,Calming Treats 30ct,Independent Pet,22.19,142,6.85,0
2026-02-02,AE-008,Calming Treats 30ct,Independent Pet,22.52,128,6.85,0
2026-02-09,AE-008,Calming Treats 30ct,Independent Pet,22.28,133,6.85,0
2026-02-16,AE-008,Calming Treats 30ct,Independent Pet,22.47,133,6.85,0
2026-02-23,AE-008,Calming Treats 30ct,Independent Pet,22.26,115,6.85,0
2026-03-02,AE-008,Calming Treats 30ct,Independent Pet,22.25,154,6.85,0
2026-03-09,AE-008,Calming Treats 30ct,Independent Pet,22.59,160,6.85,0
2026-03-16,AE-008,Calming Treats 30ct,Independent Pet,22.32,165,6.85,0
2026-03-23,AE-008,Calming Treats 30ct,Independent Pet,22.27,170,6.85,0
2026-03-30,AE-008,Calming Treats 30ct,Independent Pet,22.21,156,6.85,0
2026-04-06,AE-008,Calming Treats 30ct,Independent Pet,22.25,157,6.85,0
2026-04-13,AE-008,Calming Treats 30ct,Independent Pet,22.57,124,6.85,0
2026-04-20,AE-008,Calming Treats 30ct,Independent Pet,22.26,150,6.85,0
2026-04-27,AE-008,Calming Treats 30ct,Independent Pet,22.48,146,6.85,0
2026-05-04,AE-008,Calming Treats 30ct,Independent Pet,22.59,169,6.85,0
2026-05-11,AE-008,Calming Treats 30ct,Independent Pet,22.32,152,6.85,0
2026-05-18,AE-008,Calming Treats 30ct,Independent Pet,22.22,165,6.85,0
